make -C bluesim --no-print-directory run
LD_PRELOAD=libSegFault.so SEGFAULT_USE_ALTSTACK=1 SEGFAULT_OUTPUT_NAME=bin/bsimexe-segv-output.txt  ./bin/ubuntu.exe ; retcode=$?; exit $retcode
Start testbench:
XsimTop starting
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8140 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8141 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8142 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8143 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8144 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8145 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8146 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8147 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8148 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8149 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8150 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8151 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8152 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8153 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8154 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8155 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8156 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8157 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8158 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8159 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8160 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8161 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8162 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8163 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8164 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8165 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8166 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8167 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8168 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8169 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8170 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8171 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8172 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8173 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8174 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8175 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8176 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8177 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8178 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8179 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8180 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8181 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8182 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8183 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8184 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8185 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8186 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8187 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8188 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8189 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8190 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8191 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8192 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8193 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8194 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8195 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8196 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8197 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8198 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8199 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8200 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8201 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8202 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8203 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8204 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8205 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8206 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8207 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8208 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8209 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8210 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8211 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8212 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8213 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8214 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8215 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8216 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8217 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8218 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8219 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8220 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8221 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8222 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8223 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8224 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8225 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8226 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8227 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8228 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8229 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8230 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8231 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8232 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8233 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8234 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8235 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8236 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8237 ----------------------------------------------------
pc:00000814 inst:(00072603) expanded: lw r12 = [r14 0x0]

Cycle       8238 ----------------------------------------------------
pc:00000818 inst:(0007a683) expanded: lw r13 = [r15 0x0]

Cycle       8239 ----------------------------------------------------
pc:0000081c inst:(00148493) expanded: addi r 9 = r 9 0x1

Cycle       8240 ----------------------------------------------------
pc:00000820 inst:(00470713) expanded: addi r14 = r14 0x4

Cycle       8241 ----------------------------------------------------
pc:00000824 inst:(fed604e3) expanded: beq r12 r13 0xffffffe8

Cycle       8242 ----------------------------------------------------
pc:0000080c inst:(00478793) expanded: addi r15 = r15 0x4

Cycle       8243 ----------------------------------------------------
pc:00000810 inst:(04b48a63) expanded: beq r 9 r11 0x54

Cycle       8244 ----------------------------------------------------
pc:00000864 inst:(00000493) expanded: addi r 9 = r 0 0x0

Cycle       8245 ----------------------------------------------------
pc:00000868 inst:(fc1ff06f) expanded: jal r 0 0xffffffc0

Cycle       8246 ----------------------------------------------------
pc:00000828 inst:(00001537) expanded: lui r10 0x1000

Cycle       8247 ----------------------------------------------------
pc:0000082c inst:(8b050513) expanded: addi r10 = r10 0xfffff8b0

Cycle       8248 ----------------------------------------------------
pc:00000830 inst:(d89ff0ef) expanded: jal r 1 0xfffffd88

Cycle       8249 ----------------------------------------------------
pc:000005b8 inst:(00300893) expanded: addi r17 = r 0 0x3

Cycle       8250 ----------------------------------------------------
pc:000005bc inst:(00000073) expanded: ecall
System call. Enter Trap

Cycle       8251 ----------------------------------------------------
pc:00000100 inst:(1c40006f) expanded: jal r 0 0x1c4

Cycle       8252 ----------------------------------------------------
pc:000002c4 inst:(34011173) expanded: csrrw r 2 csr0x340 r 2

Cycle       8253 ----------------------------------------------------
pc:000002c8 inst:(f8010113) expanded: addi r 2 = r 2 0xffffff80

Cycle       8254 ----------------------------------------------------
pc:000002cc inst:(00112223) expanded: sw [r 2 0x4] = r 1

Cycle       8255 ----------------------------------------------------
pc:000002d0 inst:(00312623) expanded: sw [r 2 0xc] = r 3

Cycle       8256 ----------------------------------------------------
pc:000002d4 inst:(00412823) expanded: sw [r 2 0x10] = r 4

Cycle       8257 ----------------------------------------------------
pc:000002d8 inst:(00512a23) expanded: sw [r 2 0x14] = r 5

Cycle       8258 ----------------------------------------------------
pc:000002dc inst:(00612c23) expanded: sw [r 2 0x18] = r 6

Cycle       8259 ----------------------------------------------------
pc:000002e0 inst:(00712e23) expanded: sw [r 2 0x1c] = r 7

Cycle       8260 ----------------------------------------------------
pc:000002e4 inst:(02812023) expanded: sw [r 2 0x20] = r 8

Cycle       8261 ----------------------------------------------------
pc:000002e8 inst:(02912223) expanded: sw [r 2 0x24] = r 9

Cycle       8262 ----------------------------------------------------
pc:000002ec inst:(02a12423) expanded: sw [r 2 0x28] = r10

Cycle       8263 ----------------------------------------------------
pc:000002f0 inst:(02b12623) expanded: sw [r 2 0x2c] = r11

Cycle       8264 ----------------------------------------------------
pc:000002f4 inst:(02c12823) expanded: sw [r 2 0x30] = r12

Cycle       8265 ----------------------------------------------------
pc:000002f8 inst:(02d12a23) expanded: sw [r 2 0x34] = r13

Cycle       8266 ----------------------------------------------------
pc:000002fc inst:(02e12c23) expanded: sw [r 2 0x38] = r14

Cycle       8267 ----------------------------------------------------
pc:00000300 inst:(02f12e23) expanded: sw [r 2 0x3c] = r15

Cycle       8268 ----------------------------------------------------
pc:00000304 inst:(05012023) expanded: sw [r 2 0x40] = r16

Cycle       8269 ----------------------------------------------------
pc:00000308 inst:(05112223) expanded: sw [r 2 0x44] = r17

Cycle       8270 ----------------------------------------------------
pc:0000030c inst:(05212423) expanded: sw [r 2 0x48] = r18

Cycle       8271 ----------------------------------------------------
pc:00000310 inst:(05312623) expanded: sw [r 2 0x4c] = r19

Cycle       8272 ----------------------------------------------------
pc:00000314 inst:(05412823) expanded: sw [r 2 0x50] = r20

Cycle       8273 ----------------------------------------------------
pc:00000318 inst:(05512a23) expanded: sw [r 2 0x54] = r21

Cycle       8274 ----------------------------------------------------
pc:0000031c inst:(05612c23) expanded: sw [r 2 0x58] = r22

Cycle       8275 ----------------------------------------------------
pc:00000320 inst:(05712e23) expanded: sw [r 2 0x5c] = r23

Cycle       8276 ----------------------------------------------------
pc:00000324 inst:(07812023) expanded: sw [r 2 0x60] = r24

Cycle       8277 ----------------------------------------------------
pc:00000328 inst:(07912223) expanded: sw [r 2 0x64] = r25

Cycle       8278 ----------------------------------------------------
pc:0000032c inst:(07a12423) expanded: sw [r 2 0x68] = r26

Cycle       8279 ----------------------------------------------------
pc:00000330 inst:(07b12623) expanded: sw [r 2 0x6c] = r27

Cycle       8280 ----------------------------------------------------
pc:00000334 inst:(07c12823) expanded: sw [r 2 0x70] = r28

Cycle       8281 ----------------------------------------------------
pc:00000338 inst:(07d12a23) expanded: sw [r 2 0x74] = r29

Cycle       8282 ----------------------------------------------------
pc:0000033c inst:(07e12c23) expanded: sw [r 2 0x78] = r30

Cycle       8283 ----------------------------------------------------
pc:00000340 inst:(07f12e23) expanded: sw [r 2 0x7c] = r31

Cycle       8284 ----------------------------------------------------
pc:00000344 inst:(340022f3) expanded: csrrs r 5 csr0x340 r 0

Cycle       8285 ----------------------------------------------------
pc:00000348 inst:(00512423) expanded: sw [r 2 0x8] = r 5

Cycle       8286 ----------------------------------------------------
pc:0000034c inst:(34202573) expanded: csrrs r10 csr0x342 r 0

Cycle       8287 ----------------------------------------------------
pc:00000350 inst:(341025f3) expanded: csrrs r11 csr0x341 r 0

Cycle       8288 ----------------------------------------------------
pc:00000354 inst:(00010613) expanded: addi r12 = r 2 0x0

Cycle       8289 ----------------------------------------------------
pc:00000358 inst:(26c000ef) expanded: jal r 1 0x26c

Cycle       8290 ----------------------------------------------------
pc:000005c4 inst:(00200793) expanded: addi r15 = r 0 0x2

Cycle       8291 ----------------------------------------------------
pc:000005c8 inst:(04f50063) expanded: beq r10 r15 0x40

Cycle       8292 ----------------------------------------------------
pc:000005cc inst:(00800713) expanded: addi r14 = r 0 0x8

Cycle       8293 ----------------------------------------------------
pc:000005d0 inst:(00e50863) expanded: beq r10 r14 0x10

Cycle       8294 ----------------------------------------------------
pc:000005e0 inst:(04462683) expanded: lw r13 = [r12 0x44]

Cycle       8295 ----------------------------------------------------
pc:000005e4 inst:(02862703) expanded: lw r14 = [r12 0x28]

Cycle       8296 ----------------------------------------------------
pc:000005e8 inst:(04068463) expanded: beq r13 r 0 0x48

Cycle       8297 ----------------------------------------------------
pc:000005ec inst:(0cf68e63) expanded: beq r13 r15 0xdc

Cycle       8298 ----------------------------------------------------
pc:000005f0 inst:(00100793) expanded: addi r15 = r 0 0x1

Cycle       8299 ----------------------------------------------------
pc:000005f4 inst:(0af68663) expanded: beq r13 r15 0xac

Cycle       8300 ----------------------------------------------------
pc:000005f8 inst:(00300613) expanded: addi r12 = r 0 0x3

Cycle       8301 ----------------------------------------------------
pc:000005fc inst:(0ec68263) expanded: beq r13 r12 0xe4

Cycle       8302 ----------------------------------------------------
pc:000006e0 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       8303 ----------------------------------------------------
pc:000006e4 inst:(0007a603) expanded: lw r12 = [r15 0x0]

Cycle       8304 ----------------------------------------------------
pc:000006e8 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       8305 ----------------------------------------------------
pc:000006ec inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       8306 ----------------------------------------------------
pc:000006f0 inst:(0ff00793) expanded: addi r15 = r 0 0xff

Cycle       8307 ----------------------------------------------------
pc:000006f4 inst:(00d797b3) expanded: sll r15 = r15 r13

Cycle       8308 ----------------------------------------------------
pc:000006f8 inst:(00c7f7b3) expanded: and r15 = r15 r12

Cycle       8309 ----------------------------------------------------
pc:000006fc inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       8310 ----------------------------------------------------
pc:00000700 inst:(f8078ce3) expanded: beq r15 r 0 0xffffff98

Cycle       8311 ----------------------------------------------------
pc:00000704 inst:(00010637) expanded: lui r12 0x10000

Cycle       8312 ----------------------------------------------------
pc:00000708 inst:(fff60813) expanded: addi r16 = r12 0xffffffff

Cycle       8313 ----------------------------------------------------
pc:0000070c inst:(0ff00513) expanded: addi r10 = r 0 0xff

Cycle       8314 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       8315 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       8316 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       8317 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       8318 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       8319 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       8320 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       8321 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       8322 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       8323 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       8324 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       8325 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       8326 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       8327 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       8328 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       8329 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       8330 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       8331 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       8332 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       8333 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       8334 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       8335 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       8336 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       8337 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       8338 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       8339 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       8340 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       8341 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       8342 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       8343 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       8344 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       8345 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       8346 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       8347 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       8348 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       8349 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       8350 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       8351 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       8352 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       8353 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       8354 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       8355 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       8356 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       8357 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       8358 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       8359 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       8360 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       8361 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       8362 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       8363 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       8364 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       8365 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       8366 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       8367 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       8368 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       8369 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       8370 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       8371 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       8372 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       8373 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       8374 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       8375 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       8376 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       8377 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       8378 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       8379 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       8380 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       8381 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

Cycle       8382 ----------------------------------------------------
pc:00000730 inst:(00d517b3) expanded: sll r15 = r10 r13

Cycle       8383 ----------------------------------------------------
pc:00000734 inst:(0117f7b3) expanded: and r15 = r15 r17

Cycle       8384 ----------------------------------------------------
pc:00000738 inst:(00d7d7b3) expanded: srl r15 = r15 r13

Cycle       8385 ----------------------------------------------------
pc:0000073c inst:(fc079ae3) expanded: bne r15 r 0 0xffffffd4

Cycle       8386 ----------------------------------------------------
pc:00000710 inst:(0107f7b3) expanded: and r15 = r15 r16

Cycle       8387 ----------------------------------------------------
pc:00000714 inst:(00c7e7b3) expanded: or r15 = r15 r12

Cycle       8388 ----------------------------------------------------
pc:00000718 inst:(78079073) expanded: csrrw r 0 csr0x780 r15

Cycle       8389 ----------------------------------------------------
pc:0000071c inst:(00170713) expanded: addi r14 = r14 0x1

Cycle       8390 ----------------------------------------------------
pc:00000720 inst:(ffc77793) expanded: andi r15 = r14 0xfffffffc

Cycle       8391 ----------------------------------------------------
pc:00000724 inst:(0007a883) expanded: lw r17 = [r15 0x0]

Cycle       8392 ----------------------------------------------------
pc:00000728 inst:(00371693) expanded: slli r13 = r14 0x3

Cycle       8393 ----------------------------------------------------
pc:0000072c inst:(0186f693) expanded: andi r13 = r13 0x18

